Magnetic Field (T)	Diode Voltage (V)	Hall probe (V)	Acquisition Time 		
Tesla	Volts	Volts	Seconds		
37.4555489E-3	491.3544119E-3	352.3134705E-3	16.2000008E+0
37.6355529E-3	436.5678957E-3	353.9755578E-3	16.3000011E+0
37.8358549E-3	360.6938437E-3	355.8250680E-3	16.3999996E+0
38.0706745E-3	358.5493335E-3	357.9933013E-3	16.5000000E+0
38.2370755E-3	339.6682852E-3	359.5297832E-3	16.6000004E+0
38.4838960E-3	318.6693954E-3	361.8088278E-3	16.7000008E+0
38.6487987E-3	348.7986852E-3	363.3314750E-3	16.8000011E+0
38.8430729E-3	350.1591854E-3	365.1253267E-3	16.8999996E+0
39.0547914E-3	355.1653687E-3	367.0802526E-3	17.0000000E+0
39.2690573E-3	373.2096064E-3	369.0587005E-3	17.1000004E+0
39.4264495E-3	385.4084204E-3	370.5119991E-3	17.2000008E+0
39.6547218E-3	405.8968932E-3	372.6197767E-3	17.3000011E+0
39.8775853E-3	386.5111483E-3	374.6776113E-3	17.3999996E+0
40.0609753E-3	393.8013231E-3	376.3709633E-3	17.5000000E+0
40.2262853E-3	390.5340243E-3	377.8973709E-3	17.6000004E+0
40.4386562E-3	398.8381625E-3	379.8583218E-3	17.7000008E+0
40.6511144E-3	459.3996085E-3	381.8200773E-3	17.8000011E+0
40.8823866E-3	433.5626660E-3	383.9555551E-3	17.8999996E+0
41.0434028E-3	400.3229217E-3	385.4423158E-3	18.0000000E+0
41.2174500E-3	396.4491319E-3	387.0493998E-3	18.1000004E+0
41.4271719E-3	368.0529286E-3	388.9858898E-3	18.2000008E+0
41.6446355E-3	346.8330094E-3	390.9938640E-3	18.3000011E+0
41.8499407E-3	404.6978437E-3	392.8895722E-3	18.3999996E+0
41.9994694E-3	433.4375507E-3	394.2702621E-3	18.5000000E+0
42.2265049E-3	429.5316089E-3	396.3666192E-3	18.6000004E+0
42.4306056E-3	390.7556573E-3	398.2512060E-3	18.7000008E+0
42.6348997E-3	403.2065385E-3	400.1375776E-3	18.8000011E+0
42.8275325E-3	422.2372868E-3	401.9162742E-3	18.8999996E+0
43.0817752E-3	378.8806422E-3	404.2638524E-3	19.0000000E+0
43.2425143E-3	362.5806486E-3	405.7480546E-3	19.1000004E+0
43.4083594E-3	381.3534647E-3	407.2794039E-3	19.2000008E+0
43.6252225E-3	389.8493020E-3	409.2818329E-3	19.3000011E+0
43.8455369E-3	382.3033203E-3	411.3161301E-3	19.3999996E+0
44.0286252E-3	384.2067608E-3	413.0066965E-3	19.5000000E+0
44.2315567E-3	399.0984932E-3	414.8804870E-3	19.6000004E+0
44.4542359E-3	366.4137289E-3	416.9366193E-3	19.7000008E+0
44.6577545E-3	365.7099516E-3	418.8158312E-3	19.8000011E+0
44.8267728E-3	397.0169509E-3	420.3764799E-3	19.8999996E+0
45.0422705E-3	423.5856081E-3	422.3663019E-3	20.0000000E+0
45.2374251E-3	385.3051196E-3	424.1682832E-3	20.1000004E+0
45.4704224E-3	377.0384981E-3	426.3196900E-3	20.2000008E+0
45.6566308E-3	374.9716209E-3	428.0390657E-3	20.3000011E+0
