bfield	diode	hall	time 		
324.5987074E-3	-4.0043975E+0	3.0036815E+0	3.3393000E+3
324.6062788E-3	-4.0082430E+0	3.0037514E+0	3.3394001E+3
324.5886836E-3	-4.0046656E+0	3.0035890E+0	3.3395000E+3
324.5770626E-3	-3.9965003E+0	3.0034816E+0	3.3396001E+3
324.6028844E-3	-4.0008713E+0	3.0037201E+0	3.3397000E+3
324.6022269E-3	-4.0081666E+0	3.0037140E+0	3.3398000E+3
324.6056553E-3	-4.0172433E+0	3.0037457E+0	3.3399001E+3
324.6037755E-3	-4.0364007E+0	3.0037283E+0	3.3400000E+3
324.6377284E-3	-4.0431805E+0	3.0040418E+0	3.3401001E+3
324.6092658E-3	-4.0475055E+0	3.0037790E+0	3.3402000E+3
324.5835921E-3	-4.0434561E+0	3.0035419E+0	3.3403000E+3
324.5999744E-3	-4.0418372E+0	3.0036932E+0	3.3404001E+3
324.6073653E-3	-4.0362077E+0	3.0037615E+0	3.3405000E+3
324.5838692E-3	-4.0264077E+0	3.0035445E+0	3.3406001E+3
324.6177780E-3	-4.0226092E+0	3.0038576E+0	3.3407000E+3
324.6059223E-3	-4.0189671E+0	3.0037481E+0	3.3408000E+3
324.5940617E-3	-4.0235844E+0	3.0036386E+0	3.3409001E+3
324.5949527E-3	-4.0153337E+0	3.0036468E+0	3.3410000E+3
324.6083569E-3	-4.0148121E+0	3.0037706E+0	3.3411001E+3
324.5789631E-3	-4.0113767E+0	3.0034992E+0	3.3412000E+3
324.5800592E-3	-4.0103193E+0	3.0035093E+0	3.3413000E+3
324.5745990E-3	-3.9957324E+0	3.0034589E+0	3.3414001E+3
324.5927707E-3	-3.9830479E+0	3.0036267E+0	3.3415000E+3
324.6011007E-3	-3.9894454E+0	3.0037036E+0	3.3416001E+3
324.5714666E-3	-3.9976806E+0	3.0034300E+0	3.3417000E+3
324.5782235E-3	-4.0136745E+0	3.0034924E+0	3.3418000E+3
324.5795614E-3	-4.0118622E+0	3.0035047E+0	3.3419001E+3
324.6118552E-3	-4.0237852E+0	3.0038029E+0	3.3420000E+3
324.6069782E-3	-4.0383174E+0	3.0037579E+0	3.3421001E+3
324.5854624E-3	-4.0309184E+0	3.0035592E+0	3.3422000E+3
324.5488174E-3	-4.0246359E+0	3.0032208E+0	3.3423000E+3
324.5937801E-3	-4.0067533E+0	3.0036360E+0	3.3424001E+3
324.6230080E-3	-4.0020316E+0	3.0039059E+0	3.3425000E+3
324.6195779E-3	-3.9928616E+0	3.0038742E+0	3.3426001E+3
324.6196131E-3	-3.9935755E+0	3.0038745E+0	3.3427000E+3
324.6304201E-3	-4.0020620E+0	3.0039743E+0	3.3428000E+3
324.6265465E-3	-4.0233579E+0	3.0039386E+0	3.3429001E+3
324.6018166E-3	-4.0159269E+0	3.0037102E+0	3.3430000E+3
324.5755775E-3	-4.0038250E+0	3.0034679E+0	3.3431001E+3
324.5685254E-3	-3.9901258E+0	3.0034028E+0	3.3432000E+3
324.5857395E-3	-3.9814929E+0	3.0035618E+0	3.3433000E+3
324.6209505E-3	-3.9842068E+0	3.0038869E+0	3.3434001E+3
324.6026492E-3	-3.9998228E+0	3.0037179E+0	3.3435000E+3
324.6065558E-3	-4.0004958E+0	3.0037540E+0	3.3436001E+3
324.6059670E-3	-3.9958841E+0	3.0037485E+0	3.3437000E+3
324.6465723E-3	-4.0038314E+0	3.0041235E+0	3.3438000E+3
324.5851222E-3	-4.0038269E+0	3.0035561E+0	3.3439001E+3
324.5731666E-3	-4.0046774E+0	3.0034457E+0	3.3440000E+3
324.5752677E-3	-4.0156355E+0	3.0034651E+0	3.3441001E+3
324.5819295E-3	-4.0241805E+0	3.0035266E+0	3.3442000E+3
324.5738940E-3	-4.0382690E+0	3.0034524E+0	3.3443000E+3
324.5986370E-3	-4.0427832E+0	3.0036809E+0	3.3444001E+3
324.5956455E-3	-4.0358749E+0	3.0036532E+0	3.3445000E+3
324.5987778E-3	-4.0261614E+0	3.0036822E+0	3.3446001E+3
324.6188740E-3	-4.0241641E+0	3.0038677E+0	3.3447000E+3
324.6184360E-3	-4.0216833E+0	3.0038637E+0	3.3448000E+3
324.5845273E-3	-4.0236320E+0	3.0035506E+0	3.3449001E+3
324.5779777E-3	-4.0227281E+0	3.0034901E+0	3.3450000E+3
324.5476051E-3	-4.0234494E+0	3.0032097E+0	3.3451001E+3
324.5549251E-3	-4.0289517E+0	3.0032772E+0	3.3452000E+3
324.5938153E-3	-4.0237001E+0	3.0036363E+0	3.3453000E+3
324.6028844E-3	-4.0115631E+0	3.0037201E+0	3.3454001E+3
324.5965114E-3	-4.0165682E+0	3.0036612E+0	3.3455000E+3
324.5775201E-3	-4.0210528E+0	3.0034859E+0	3.3456001E+3
324.5720236E-3	-4.0300769E+0	3.0034351E+0	3.3457000E+3
324.6083860E-3	-4.0295922E+0	3.0037709E+0	3.3458000E+3
324.5931114E-3	-4.0085754E+0	3.0036298E+0	3.3459001E+3
324.6048240E-3	-4.0083192E+0	3.0037380E+0	3.3460000E+3
324.6252443E-3	-4.0021809E+0	3.0039265E+0	3.3461001E+3
324.6330179E-3	-3.9874482E+0	3.0039983E+0	3.3462000E+3
324.5960326E-3	-3.9621371E+0	3.0036568E+0	3.3463000E+3
324.5961650E-3	-3.9477395E+0	3.0036580E+0	3.3464001E+3
324.5915277E-3	-3.9632089E+0	3.0036152E+0	3.3465000E+3
324.5641612E-3	-3.9716576E+0	3.0033625E+0	3.3466001E+3
324.5777665E-3	-3.9686717E+0	3.0034881E+0	3.3467000E+3
324.5904847E-3	-3.9793671E+0	3.0036056E+0	3.3468000E+3
324.6068726E-3	-3.9961649E+0	3.0037569E+0	3.3469001E+3
324.5785352E-3	-4.0101699E+0	3.0034952E+0	3.3470000E+3
324.5936042E-3	-4.0048694E+0	3.0036344E+0	3.3471001E+3
324.5763878E-3	-3.9966072E+0	3.0034754E+0	3.3472000E+3
324.5613305E-3	-3.9842617E+0	3.0033364E+0	3.3473000E+3
324.5858781E-3	-3.9888756E+0	3.0035630E+0	3.3474001E+3
324.5859820E-3	-3.9951689E+0	3.0035640E+0	3.3475000E+3
324.6268984E-3	-4.0061023E+0	3.0039418E+0	3.3476001E+3
324.6258426E-3	-4.0003253E+0	3.0039321E+0	3.3477000E+3
324.6106429E-3	-4.0015032E+0	3.0037917E+0	3.3478000E+3
324.5976890E-3	-4.0103318E+0	3.0036721E+0	3.3479001E+3
324.6096178E-3	-4.0044534E+0	3.0037823E+0	3.3480000E+3
324.6062743E-3	-4.0107134E+0	3.0037514E+0	3.3481001E+3
324.5838345E-3	-4.0226185E+0	3.0035442E+0	3.3482000E+3
324.5499978E-3	-4.0127071E+0	3.0032317E+0	3.3483000E+3
324.5604205E-3	-4.0179930E+0	3.0033280E+0	3.3484001E+3
324.5762531E-3	-4.0137175E+0	3.0034742E+0	3.3485000E+3
324.5803363E-3	-3.9992648E+0	3.0035119E+0	3.3486001E+3
324.5572479E-3	-4.0017330E+0	3.0032987E+0	3.3487000E+3
324.5660662E-3	-3.9969446E+0	3.0033801E+0	3.3488000E+3
324.5302535E-3	-3.9981934E+0	3.0030494E+0	3.3489001E+3
324.5580222E-3	-3.9976774E+0	3.0033058E+0	3.3490000E+3
324.5601780E-3	-3.9828435E+0	3.0033257E+0	3.3491001E+3
324.5568183E-3	-3.9855668E+0	3.0032947E+0	3.3492000E+3
324.5434516E-3	-3.9984729E+0	3.0031713E+0	3.3493000E+3
324.5850814E-3	-3.9935497E+0	3.0035557E+0	3.3494001E+3
324.5983203E-3	-3.9973657E+0	3.0036779E+0	3.3495000E+3
324.6081396E-3	-3.9982708E+0	3.0037686E+0	3.3496001E+3
324.6000096E-3	-4.0001756E+0	3.0036935E+0	3.3497000E+3
324.5429589E-3	-4.0172113E+0	3.0031667E+0	3.3498000E+3
324.5738599E-3	-4.0313656E+0	3.0034521E+0	3.3499001E+3
324.5933941E-3	-4.0294907E+0	3.0036324E+0	3.3500000E+3
324.5628797E-3	-4.0279118E+0	3.0033507E+0	3.3501001E+3
324.5672785E-3	-4.0295597E+0	3.0033913E+0	3.3502000E+3
324.5680879E-3	-4.0499060E+0	3.0033988E+0	3.3503000E+3
324.5990744E-3	-4.0526010E+0	3.0036849E+0	3.3504001E+3
324.6102865E-3	-4.0507273E+0	3.0037884E+0	3.3505000E+3
324.5978979E-3	-4.0404291E+0	3.0036740E+0	3.3506001E+3
324.5931170E-3	-4.0388901E+0	3.0036299E+0	3.3507000E+3
324.5969829E-3	-4.0245609E+0	3.0036656E+0	3.3508000E+3
324.5856215E-3	-4.0216478E+0	3.0035607E+0	3.3509001E+3
324.5677360E-3	-4.0205199E+0	3.0033955E+0	3.3510000E+3
324.5962438E-3	-4.0211412E+0	3.0036588E+0	3.3511001E+3
324.5527313E-3	-4.0250414E+0	3.0032570E+0	3.3512000E+3
324.5715018E-3	-4.0290654E+0	3.0034303E+0	3.3513000E+3
324.5667243E-3	-4.0207476E+0	3.0033862E+0	3.3514001E+3
324.5493643E-3	-4.0165444E+0	3.0032259E+0	3.3515000E+3
324.5319149E-3	-4.0146618E+0	3.0030648E+0	3.3516001E+3
324.5911757E-3	-4.0114966E+0	3.0036120E+0	3.3517000E+3
324.5785352E-3	-3.9922349E+0	3.0034952E+0	3.3518000E+3
324.5838904E-3	-3.9702761E+0	3.0035447E+0	3.3519001E+3
324.5768162E-3	-3.9721402E+0	3.0034794E+0	3.3520000E+3
324.5692181E-3	-3.9524597E+0	3.0034092E+0	3.3521001E+3
324.5401930E-3	-3.9479483E+0	3.0031412E+0	3.3522000E+3
324.5409879E-3	-3.9532217E+0	3.0031485E+0	3.3523000E+3
324.5317418E-3	-3.9701008E+0	3.0030632E+0	3.3524001E+3
324.5224755E-3	-3.9647382E+0	3.0029776E+0	3.3525000E+3
324.5471118E-3	-3.9730056E+0	3.0032051E+0	3.3526001E+3
324.5880255E-3	-3.9833296E+0	3.0035829E+0	3.3527000E+3
324.6187478E-3	-3.9714043E+0	3.0038666E+0	3.3528000E+3
324.5814972E-3	-3.9833200E+0	3.0035226E+0	3.3529001E+3
324.5947796E-3	-3.9835618E+0	3.0036452E+0	3.3530000E+3
324.5618937E-3	-3.9816545E+0	3.0033416E+0	3.3531001E+3
324.5637802E-3	-3.9813122E+0	3.0033590E+0	3.3532000E+3
324.5636763E-3	-3.9743889E+0	3.0033580E+0	3.3533000E+3
324.5789983E-3	-3.9732717E+0	3.0034995E+0	3.3534001E+3
324.5873747E-3	-3.9709742E+0	3.0035769E+0	3.3535000E+3
324.5745174E-3	-3.9679257E+0	3.0034581E+0	3.3536001E+3
324.5566848E-3	-3.9723339E+0	3.0032935E+0	3.3537000E+3
324.5724268E-3	-3.9750643E+0	3.0034388E+0	3.3538000E+3
324.5859155E-3	-3.9806180E+0	3.0035634E+0	3.3539001E+3
324.5960265E-3	-3.9977358E+0	3.0036568E+0	3.3540000E+3
324.5901903E-3	-3.9981515E+0	3.0036029E+0	3.3541001E+3
324.5913159E-3	-3.9907334E+0	3.0036133E+0	3.3542000E+3
324.5730856E-3	-3.9792438E+0	3.0034449E+0	3.3543000E+3
324.5878177E-3	-3.9653819E+0	3.0035810E+0	3.3544001E+3
324.5885009E-3	-3.9505583E+0	3.0035873E+0	3.3545000E+3
324.6031068E-3	-3.9487462E+0	3.0037221E+0	3.3546001E+3
324.5758682E-3	-3.9653851E+0	3.0034706E+0	3.3547000E+3
324.5531815E-3	-3.9795299E+0	3.0032611E+0	3.3548000E+3
324.5524966E-3	-3.9866315E+0	3.0032548E+0	3.3549001E+3
324.5746694E-3	-3.9810370E+0	3.0034596E+0	3.3550000E+3
324.5660662E-3	-3.9773379E+0	3.0033801E+0	3.3551001E+3
324.5996633E-3	-3.9907001E+0	3.0036903E+0	3.3552000E+3
324.5878870E-3	-4.0033441E+0	3.0035816E+0	3.3553000E+3
324.5832921E-3	-4.0157531E+0	3.0035392E+0	3.3554001E+3
324.6018045E-3	-4.0067708E+0	3.0037101E+0	3.3555000E+3
324.6031771E-3	-3.9947623E+0	3.0037228E+0	3.3556001E+3
324.5929520E-3	-3.9882505E+0	3.0036284E+0	3.3557000E+3
324.6025852E-3	-3.9921264E+0	3.0037173E+0	3.3558000E+3
324.5730627E-3	-3.9856963E+0	3.0034447E+0	3.3559001E+3
324.5700147E-3	-3.9851500E+0	3.0034166E+0	3.3560000E+3
324.6014174E-3	-3.9963680E+0	3.0037065E+0	3.3561001E+3
324.5936042E-3	-4.0061595E+0	3.0036344E+0	3.3562000E+3
324.6182845E-3	-3.9990274E+0	3.0038623E+0	3.3563000E+3
324.5989007E-3	-3.9677504E+0	3.0036833E+0	3.3564001E+3
324.5613800E-3	-3.9606264E+0	3.0033368E+0	3.3565000E+3
324.5906478E-3	-3.9762186E+0	3.0036071E+0	3.3566001E+3
324.6216896E-3	-3.9788324E+0	3.0038937E+0	3.3567000E+3
324.6110608E-3	-3.9573665E+0	3.0037956E+0	3.3568000E+3
324.5834395E-3	-3.9426281E+0	3.0035405E+0	3.3569001E+3
324.5764718E-3	-3.9534480E+0	3.0034762E+0	3.3570000E+3
324.5875060E-3	-3.9532231E+0	3.0035781E+0	3.3571001E+3
324.6022263E-3	-3.9722832E+0	3.0037140E+0	3.3572000E+3
324.6264409E-3	-3.9716930E+0	3.0039376E+0	3.3573000E+3
324.6169813E-3	-3.9576736E+0	3.0038502E+0	3.3574001E+3
324.6142987E-3	-3.9684881E+0	3.0038255E+0	3.3575000E+3
324.6218656E-3	-3.9721954E+0	3.0038953E+0	3.3576001E+3
324.6160461E-3	-3.9921959E+0	3.0038416E+0	3.3577000E+3
324.5969829E-3	-4.0033599E+0	3.0036656E+0	3.3578000E+3
324.5712676E-3	-4.0079154E+0	3.0034281E+0	3.3579001E+3
324.5917036E-3	-4.0146677E+0	3.0036168E+0	3.3580000E+3
324.5974756E-3	-4.0380497E+0	3.0036701E+0	3.3581001E+3
324.6190852E-3	-4.0368970E+0	3.0038697E+0	3.3582000E+3
324.5960611E-3	-4.0412136E+0	3.0036571E+0	3.3583000E+3
324.5657198E-3	-4.0237439E+0	3.0033769E+0	3.3584001E+3
324.5615417E-3	-4.0114576E+0	3.0033383E+0	3.3585000E+3
324.6220728E-3	-4.0012010E+0	3.0038973E+0	3.3586001E+3
324.5937449E-3	-4.0051557E+0	3.0036357E+0	3.3587000E+3
324.5614249E-3	-4.0163053E+0	3.0033373E+0	3.3588000E+3
324.5649556E-3	-4.0154437E+0	3.0033699E+0	3.3589001E+3
324.5667153E-3	-4.0109880E+0	3.0033861E+0	3.3590000E+3
324.5905312E-3	-4.0105605E+0	3.0036060E+0	3.3591001E+3
324.5605176E-3	-3.9986538E+0	3.0033289E+0	3.3592000E+3
324.5646115E-3	-4.0179789E+0	3.0033667E+0	3.3593000E+3
324.5448342E-3	-4.0254210E+0	3.0031841E+0	3.3594001E+3
324.5706923E-3	-4.0245040E+0	3.0034228E+0	3.3595000E+3
324.5513458E-3	-4.0011735E+0	3.0032442E+0	3.3596001E+3
324.5237777E-3	-3.9851223E+0	3.0029896E+0	3.3597000E+3
324.5165365E-3	-3.9701948E+0	3.0029228E+0	3.3598000E+3
324.5450353E-3	-3.9698540E+0	3.0031859E+0	3.3599001E+3
324.5285899E-3	-3.9807062E+0	3.0030341E+0	3.3600000E+3
324.5131768E-3	-3.9851184E+0	3.0028918E+0	3.3601001E+3
324.5740007E-3	-3.9917137E+0	3.0034534E+0	3.3602000E+3
324.5709152E-3	-3.9865566E+0	3.0034249E+0	3.3603000E+3
324.5174778E-3	-3.9809392E+0	3.0029315E+0	3.3604001E+3
324.5087143E-3	-3.9912753E+0	3.0028505E+0	3.3605000E+3
324.5778369E-3	-3.9936181E+0	3.0034888E+0	3.3606001E+3
324.5313608E-3	-4.0013827E+0	3.0030597E+0	3.3607000E+3
324.5574591E-3	-4.0156784E+0	3.0033006E+0	3.3608000E+3
324.5677634E-3	-4.0200558E+0	3.0033958E+0	3.3609001E+3
324.5398813E-3	-4.0173236E+0	3.0031383E+0	3.3610000E+3
324.5672081E-3	-4.0045311E+0	3.0033907E+0	3.3611001E+3
324.5566105E-3	-4.0073265E+0	3.0032928E+0	3.3612000E+3
324.5329283E-3	-4.0265312E+0	3.0030741E+0	3.3613000E+3
324.5857742E-3	-4.0424436E+0	3.0035621E+0	3.3614001E+3
324.5454577E-3	-4.0411873E+0	3.0031898E+0	3.3615000E+3
324.5749677E-3	-4.0475265E+0	3.0034623E+0	3.3616001E+3
324.5171611E-3	-4.0285601E+0	3.0029285E+0	3.3617000E+3
324.5355517E-3	-4.0307546E+0	3.0030984E+0	3.3618000E+3
324.5613305E-3	-4.0310393E+0	3.0033364E+0	3.3619001E+3
324.5321920E-3	-4.0296196E+0	3.0030673E+0	3.3620000E+3
324.5479213E-3	-4.0249743E+0	3.0032126E+0	3.3621001E+3
324.5604507E-3	-4.0098961E+0	3.0033283E+0	3.3622000E+3
324.5351015E-3	-4.0015160E+0	3.0030942E+0	3.3623000E+3
324.5524614E-3	-3.9899361E+0	3.0032545E+0	3.3624001E+3
324.5379070E-3	-3.9998930E+0	3.0031201E+0	3.3625000E+3
324.5526022E-3	-3.9938310E+0	3.0032558E+0	3.3626001E+3
324.5520039E-3	-4.0034867E+0	3.0032503E+0	3.3627000E+3
324.5529894E-3	-4.0047378E+0	3.0032594E+0	3.3628000E+3
324.5559524E-3	-4.0057446E+0	3.0032867E+0	3.3629001E+3
324.5625333E-3	-3.9936444E+0	3.0033475E+0	3.3630000E+3
324.5898735E-3	-3.9861716E+0	3.0035999E+0	3.3631001E+3
324.5433102E-3	-3.9646185E+0	3.0031700E+0	3.3632000E+3
324.5563681E-3	-3.9629561E+0	3.0032906E+0	3.3633000E+3
324.5265463E-3	-3.9722490E+0	3.0030152E+0	3.3634001E+3
324.5164220E-3	-3.9620568E+0	3.0029217E+0	3.3635000E+3
324.5491291E-3	-3.9626455E+0	3.0032237E+0	3.3636001E+3
324.5364126E-3	-3.9635501E+0	3.0031063E+0	3.3637000E+3
324.5579166E-3	-3.9665899E+0	3.0033049E+0	3.3638000E+3
324.5672785E-3	-3.9646082E+0	3.0033913E+0	3.3639001E+3
324.5590004E-3	-3.9619016E+0	3.0033149E+0	3.3640000E+3
324.5996225E-3	-3.9729289E+0	3.0036900E+0	3.3641001E+3
324.5416918E-3	-3.9618794E+0	3.0031550E+0	3.3642000E+3
324.5711577E-3	-3.9536686E+0	3.0034271E+0	3.3643000E+3
324.5220090E-3	-3.9494991E+0	3.0029733E+0	3.3644001E+3
324.5605211E-3	-3.9538018E+0	3.0033289E+0	3.3645000E+3
324.5543938E-3	-3.9562178E+0	3.0032723E+0	3.3646001E+3
324.5346881E-3	-3.9544297E+0	3.0030904E+0	3.3647000E+3
324.5741414E-3	-3.9507133E+0	3.0034547E+0	3.3648000E+3
324.5657891E-3	-3.9537361E+0	3.0033776E+0	3.3649001E+3
324.5827994E-3	-3.9477739E+0	3.0035346E+0	3.3650000E+3
324.5670706E-3	-3.9480244E+0	3.0033894E+0	3.3651001E+3
324.5575999E-3	-3.9434491E+0	3.0033019E+0	3.3652000E+3
324.5487481E-3	-3.9344114E+0	3.0032202E+0	3.3653000E+3
324.5736169E-3	-3.9494029E+0	3.0034498E+0	3.3654001E+3
324.5641813E-3	-3.9463112E+0	3.0033627E+0	3.3655000E+3
324.5628439E-3	-3.9491287E+0	3.0033504E+0	3.3656001E+3
324.5709152E-3	-3.9403197E+0	3.0034249E+0	3.3657000E+3
324.5381841E-3	-3.9394604E+0	3.0031227E+0	3.3658000E+3
324.5857557E-3	-3.9492096E+0	3.0035619E+0	3.3659001E+3
324.5326468E-3	-3.9562447E+0	3.0030715E+0	3.3660000E+3
324.5711923E-3	-3.9682433E+0	3.0034274E+0	3.3661001E+3
324.5400025E-3	-3.9764230E+0	3.0031395E+0	3.3662000E+3
324.5831418E-3	-3.9744490E+0	3.0035378E+0	3.3663000E+3
324.5523156E-3	-3.9777076E+0	3.0032531E+0	3.3664001E+3
324.5396505E-3	-3.9749649E+0	3.0031362E+0	3.3665000E+3
324.5628797E-3	-3.9830504E+0	3.0033507E+0	3.3666001E+3
324.5609082E-3	-3.9858967E+0	3.0033325E+0	3.3667000E+3
324.5396505E-3	-4.0020577E+0	3.0031362E+0	3.3668000E+3
324.5499604E-3	-3.9999428E+0	3.0032314E+0	3.3669001E+3
324.5833843E-3	-3.9897704E+0	3.0035400E+0	3.3670000E+3
324.5657891E-3	-3.9854254E+0	3.0033776E+0	3.3671001E+3
324.5632720E-3	-3.9663298E+0	3.0033543E+0	3.3672000E+3
324.5708806E-3	-3.9682215E+0	3.0034246E+0	3.3673000E+3
324.5685946E-3	-3.9814248E+0	3.0034035E+0	3.3674001E+3
324.5855446E-3	-3.9804914E+0	3.0035600E+0	3.3675000E+3
324.5904718E-3	-3.9767633E+0	3.0036055E+0	3.3676001E+3
324.5888568E-3	-3.9795539E+0	3.0035906E+0	3.3677000E+3
324.5538396E-3	-3.9605996E+0	3.0032672E+0	3.3678000E+3
324.5497866E-3	-3.9516177E+0	3.0032298E+0	3.3679001E+3
324.5136963E-3	-3.9603521E+0	3.0028965E+0	3.3680000E+3
324.5227570E-3	-3.9698065E+0	3.0029802E+0	3.3681001E+3
324.5414745E-3	-3.9761827E+0	3.0031530E+0	3.3682000E+3
324.5478157E-3	-3.9846517E+0	3.0032116E+0	3.3683000E+3
324.5347205E-3	-3.9924259E+0	3.0030907E+0	3.3684001E+3
324.5691438E-3	-3.9858775E+0	3.0034085E+0	3.3685000E+3
324.5969125E-3	-3.9792233E+0	3.0036649E+0	3.3686001E+3
324.5680058E-3	-3.9828394E+0	3.0033980E+0	3.3687000E+3
324.5552770E-3	-3.9732149E+0	3.0032805E+0	3.3688000E+3
324.5734783E-3	-3.9781099E+0	3.0034486E+0	3.3689001E+3
324.5919852E-3	-3.9769475E+0	3.0036194E+0	3.3690000E+3
324.5890300E-3	-3.9735935E+0	3.0035922E+0	3.3691001E+3
324.6089139E-3	-3.9943720E+0	3.0037758E+0	3.3692000E+3
324.5174717E-3	-3.9992037E+0	3.0029314E+0	3.3693000E+3
324.5509481E-3	-3.9907716E+0	3.0032405E+0	3.3694001E+3
324.5895495E-3	-3.9836108E+0	3.0035969E+0	3.3695000E+3
324.5663986E-3	-3.9731196E+0	3.0033832E+0	3.3696001E+3
324.5405393E-3	-3.9745929E+0	3.0031444E+0	3.3697000E+3
324.5833273E-3	-3.9771643E+0	3.0035395E+0	3.3698000E+3
324.5294904E-3	-3.9809640E+0	3.0030424E+0	3.3699001E+3
324.5265229E-3	-3.9647168E+0	3.0030150E+0	3.3700000E+3
324.5444879E-3	-3.9653604E+0	3.0031809E+0	3.3701001E+3
324.5355171E-3	-3.9717366E+0	3.0030980E+0	3.3702000E+3
324.5429589E-3	-3.9685745E+0	3.0031667E+0	3.3703000E+3
324.5705516E-3	-3.9764380E+0	3.0034215E+0	3.3704001E+3
324.5184415E-3	-3.9867498E+0	3.0029404E+0	3.3705000E+3
324.5567491E-3	-3.9944094E+0	3.0032941E+0	3.3706001E+3
324.5721001E-3	-4.0038815E+0	3.0034358E+0	3.3707000E+3
324.5334211E-3	-4.0111310E+0	3.0030787E+0	3.3708000E+3
324.5411282E-3	-4.0066964E+0	3.0031498E+0	3.3709001E+3
324.5600049E-3	-3.9959931E+0	3.0033241E+0	3.3710000E+3
324.5347233E-3	-3.9860803E+0	3.0030907E+0	3.3711001E+3
324.5685946E-3	-3.9987688E+0	3.0034035E+0	3.3712000E+3
324.5434164E-3	-4.0002677E+0	3.0031710E+0	3.3713000E+3
324.5335082E-3	-3.9858674E+0	3.0030795E+0	3.3714001E+3
324.5458800E-3	-3.9786117E+0	3.0031937E+0	3.3715000E+3
324.5748805E-3	-3.9639385E+0	3.0034615E+0	3.3716001E+3
324.5215241E-3	-3.9634694E+0	3.0029688E+0	3.3717000E+3
324.5552770E-3	-3.9599276E+0	3.0032805E+0	3.3718000E+3
324.5360367E-3	-3.9643869E+0	3.0031028E+0	3.3719001E+3
324.5580222E-3	-3.9630795E+0	3.0033058E+0	3.3720000E+3
324.5689064E-3	-3.9543978E+0	3.0034063E+0	3.3721001E+3
324.5450353E-3	-3.9517506E+0	3.0031859E+0	3.3722000E+3
324.5176795E-3	-3.9681077E+0	3.0029333E+0	3.3723000E+3
324.4889700E-3	-3.9742983E+0	3.0026682E+0	3.3724001E+3
324.5449035E-3	-3.9648119E+0	3.0031847E+0	3.3725000E+3
324.5405656E-3	-3.9733247E+0	3.0031447E+0	3.3726001E+3
324.5709499E-3	-3.9678269E+0	3.0034252E+0	3.3727000E+3
324.5587613E-3	-3.9692186E+0	3.0033127E+0	3.3728000E+3
324.5473627E-3	-3.9718809E+0	3.0032074E+0	3.3729001E+3
324.5250095E-3	-3.9775647E+0	3.0030010E+0	3.3730000E+3
324.5589311E-3	-3.9773532E+0	3.0033142E+0	3.3731001E+3
324.5373277E-3	-3.9708188E+0	3.0031148E+0	3.3732000E+3
324.5576842E-3	-3.9661449E+0	3.0033027E+0	3.3733000E+3
324.5346881E-3	-3.9680361E+0	3.0030904E+0	3.3734001E+3
324.5344088E-3	-3.9709115E+0	3.0030878E+0	3.3735000E+3
324.5293385E-3	-3.9667882E+0	3.0030410E+0	3.3736001E+3
324.5137310E-3	-3.9655753E+0	3.0028969E+0	3.3737000E+3
324.5569664E-3	-3.9776800E+0	3.0032961E+0	3.3738000E+3
324.5474319E-3	-3.9822663E+0	3.0032081E+0	3.3739001E+3
324.5270156E-3	-3.9861521E+0	3.0030195E+0	3.3740000E+3
324.5361406E-3	-3.9922880E+0	3.0031038E+0	3.3741001E+3
324.5213856E-3	-3.9927566E+0	3.0029675E+0	3.3742000E+3
324.5371517E-3	-3.9876590E+0	3.0031131E+0	3.3743000E+3
324.5409879E-3	-3.9731963E+0	3.0031485E+0	3.3744001E+3
324.5433449E-3	-3.9813701E+0	3.0031703E+0	3.3745000E+3
324.5593468E-3	-3.9884333E+0	3.0033181E+0	3.3746001E+3
324.5229682E-3	-3.9767727E+0	3.0029822E+0	3.3747000E+3
324.5586205E-3	-3.9740273E+0	3.0033114E+0	3.3748000E+3
324.5202934E-3	-3.9605200E+0	3.0029575E+0	3.3749001E+3
324.5435181E-3	-3.9675221E+0	3.0031719E+0	3.3750000E+3
324.5462197E-3	-3.9536312E+0	3.0031969E+0	3.3751001E+3
324.5519335E-3	-3.9535886E+0	3.0032496E+0	3.3752000E+3
324.5233598E-3	-3.9404774E+0	3.0029858E+0	3.3753000E+3
324.5432756E-3	-3.9454990E+0	3.0031697E+0	3.3754001E+3
324.5202079E-3	-3.9315795E+0	3.0029567E+0	3.3755000E+3
324.5302535E-3	-3.9368940E+0	3.0030494E+0	3.3756001E+3
324.5299753E-3	-3.9402145E+0	3.0030469E+0	3.3757000E+3
324.5652349E-3	-3.9522364E+0	3.0033724E+0	3.3758000E+3
324.5123688E-3	-3.9556346E+0	3.0028843E+0	3.3759001E+3
324.5410935E-3	-3.9485275E+0	3.0031495E+0	3.3760000E+3
324.5373182E-3	-3.9596056E+0	3.0031147E+0	3.3761001E+3
324.5577759E-3	-3.9675895E+0	3.0033036E+0	3.3762000E+3
324.5270659E-3	-3.9611021E+0	3.0030200E+0	3.3763000E+3
324.5489068E-3	-3.9621972E+0	3.0032217E+0	3.3764001E+3
324.5152550E-3	-3.9520656E+0	3.0029109E+0	3.3765000E+3
324.5112131E-3	-3.9503896E+0	3.0028736E+0	3.3766001E+3
324.5331747E-3	-3.9368560E+0	3.0030764E+0	3.3767000E+3
324.5244335E-3	-3.9231101E+0	3.0029957E+0	3.3768000E+3
324.5649925E-3	-3.9292787E+0	3.0033702E+0	3.3769001E+3
324.5086791E-3	-3.9336212E+0	3.0028502E+0	3.3770000E+3
